classifier,date,text,type
0,Sun May 10 04:37:48 PDT 2009,"made a model for tomorrow, now it is time to edit some old maps! ",train
0,Sun May 10 04:43:24 PDT 2009,"@mayaREguru Well friends are coming over so CLEANING, yuck! But I love a sparkling house  Beautiful day here  -enjoying with coffee!",train
0,Sun May 10 05:33:30 PDT 2009,Omg the past few weeks have been crazy way to much partying or possibly not enough ,train
0,Sun May 10 07:59:05 PDT 2009,"@GiangcK: h�, ?? coi nh�m c� s?ng s�t ???c kh�ng ?�, xong anh s? r�ng ?i ki?m th�m 'd??ng kh�' cho nh�m m�nh ",train
0,Sun May 10 19:31:27 PDT 2009,can't wait until thursday! ,train
0,Sun May 10 21:12:09 PDT 2009,OH. AT HOUSE OF BLUES SD ,train
0,Mon May 11 22:08:32 PDT 2009,@JennaMadison Lady Death easily! ,train
0,Mon May 11 23:03:16 PDT 2009,@PrettyCree aww yeah haha mines 11:35 till 11:55 ,train
0,Wed May 13 22:10:21 PDT 2009,love the csi's -- love jerry ,train
0,Wed May 13 22:48:59 PDT 2009,@Miss_Melbourne you're very welcome! glad you enjoy them ,train
0,Wed May 13 23:00:29 PDT 2009,@JohnGrovers Take a look at my facebook group!? http://tinyurl.com/c44c6r Come on in!  x,train
0,Thu May 14 02:27:16 PDT 2009,Bed has a new twitter her other one fucked up :S follow her !  twitter.com/__bexx,train
0,Thu May 14 03:51:59 PDT 2009,Good morning  Tea is steeping &amp; I think I am still sleeping!  #flylady,train
0,Thu May 14 08:03:42 PDT 2009,I love honest people. ,train
0,Sat May 16 21:49:56 PDT 2009,So i haven't blazed it all day....................... Ok Nevermind ,train
0,Sat May 16 21:59:41 PDT 2009,I just managed to get rid of about 50GB junk from one of the HDDs  Meanwhile� queued 'Documents' folder for upload to Amazon S3.,train
0,Sat May 16 22:24:49 PDT 2009,Ew wtf am I listening to ,train
0,Sat May 16 22:29:46 PDT 2009,@SydSoReal  yes it was.. And tonight is a quiet storm cuddle nite.. Lmfao y did ur indian/african character pop in my head lmfaooo! Omg,train
0,Sat May 16 22:30:05 PDT 2009,@Perro_Rojo amy winehouse ...I fell asleep last night before I called. I hope you've had a good day ,train
0,Sun May 17 00:15:44 PDT 2009,"Ok, now I'm done tweeting for the night, I need to attempt sleep so I can go to church!  Yay!  Hot dad is MINE! ",train
0,Sun May 17 00:35:00 PDT 2009,@justrabe yay! Keep your eyes open! ,train
0,Sun May 17 00:50:32 PDT 2009,"@CynthiaKyle 13 is Taylor's lucky number. Her 1st hit had a :13 sec intro, 1st award she was in 13th row, and more stuff like that!  TT",train
0,Sun May 17 01:56:12 PDT 2009,@jemillahayne ==&quot; Life's tough. ,train
0,Sun May 17 02:36:30 PDT 2009,@drbaka http://twitpic.com/1c7xy - Excellent camera... to catch them moving at &quot;high velocity!&quot; ,train
0,Sun May 17 02:55:41 PDT 2009,Sunday... day off ,train
0,Sun May 17 03:10:44 PDT 2009,@mikaelaxmk show is so funny ,train
0,Sun May 17 03:15:59 PDT 2009,"completed the big sleep out, felt ill yesterday but is ok today ",train
0,Sun May 17 03:16:39 PDT 2009,"Prepare for #Eurovision tweets, now that I'm watching it. ",train
0,Sun May 17 03:41:06 PDT 2009,@julie_posetti Sorry  I tweeted last night I liked the Israeli and Estonian entries after following it online. Why are we a day behind?,train
0,Sun May 17 04:20:59 PDT 2009,@LuckyBailey We'll fix that tomorrow then ,train
0,Sun May 17 05:17:03 PDT 2009,i just had ice cream. . .   a cup. . . it's no wonder i'm getting fat,train
0,Sun May 17 07:07:18 PDT 2009,@Hannah232 i'm fine too. i'm going to watch hannah montana the movie with a friend later ,train
0,Sun May 17 07:12:23 PDT 2009,it's midnight! @M_Werkmeister! That's matts twitter. Team margot ;) ha let's just rub it in his face ,train
0,Sun May 17 08:02:47 PDT 2009,"@chriswinchester Thanks, but are you sure? I could be a hack at both ",train
0,Sun May 17 09:53:55 PDT 2009,...but Rylee and I don't get along quite so well in the morning. ,train
0,Sun May 17 09:56:37 PDT 2009,"@BlackoutsBox Aw, gotcha... I'll do it! TX! ",train
0,Sun May 17 10:33:28 PDT 2009,"leave the Apple store, it was the magsafe, no need for a genius... ",train
0,Sun May 17 10:37:21 PDT 2009,Just woke up ,train
0,Sun May 17 10:43:30 PDT 2009,"@babynotincluded As requested, thanks for asking  http://bit.ly/z1lpy",train
0,Sun May 17 10:44:26 PDT 2009,@ankitazaveri85 shure!!!!! ,train
0,Sun May 17 11:02:20 PDT 2009,prom was awesomeeeee ,train
0,Sun May 17 11:05:29 PDT 2009,@totallykiller That is so cool. I like the happy little kid swaying dance he does with his guitar on stage. He totally pulls it off. ,train
0,Sun May 17 11:28:08 PDT 2009,Going on a run ,train
0,Sun May 17 11:32:06 PDT 2009,"@Shelly5787 I love him, period ",train
0,Sun May 17 11:33:16 PDT 2009,"@Mileyc1fan Haha u were like miley, she loved Hillary Duff aswell! ",train
0,Sun May 17 11:45:23 PDT 2009,@yeahthanks LMAO. but you had a good laugh ,train
0,Sun May 17 11:50:25 PDT 2009,@anni3vee yo isis looks type gud lmao0o hahaha ^^p im bored lol ahhh yo monday come get me 4rm sko0L ,train
0,Sun May 17 23:31:57 PDT 2009,"@DavidArchie We Filipino fans had a blast and we too can't thank you enough. I'm stoked for your upcoming tour with @ddlovato, Take Care. ",train
0,Sun May 17 23:34:34 PDT 2009,@tomlenk is on Twitter now? Score. ,train
0,Mon May 18 00:08:15 PDT 2009,@mandajroberts Hello! Hope you have a wonderful day today. ,train
0,Mon May 18 00:12:38 PDT 2009,"I'm happy knowing that you are mine, the grass is greener on the other side ",train
0,Mon May 18 00:38:50 PDT 2009,says o'yea ! online again .  http://plurk.com/p/uhzw8,train
0,Mon May 18 01:13:14 PDT 2009,"@VentnorBlog thanks, I forgot about &amp; quot ; ",train
0,Mon May 18 01:39:16 PDT 2009,@_sw_  I want them for lunch ,train
0,Mon May 18 03:06:10 PDT 2009,@SAngelloLIVE as a coincidence your track called Isabel is playing over here ,train
0,Mon May 18 04:59:28 PDT 2009,finally joined ,train
0,Mon May 18 05:31:31 PDT 2009,"does not have a tutorial now, woo! I don't have to explain away the fact I have written nothing! cakes received a round of applause. ",train
0,Mon May 18 05:35:23 PDT 2009,is enjoying her new TweetDeck  application. ,train
0,Mon May 18 06:10:12 PDT 2009,@squot \o/ \o/ \o/ \o/ wireman is LOVE. and good morning!  &lt;333,train
0,Mon May 18 08:04:26 PDT 2009,@787yghoi It's probably not often that a stone is surprised ,train
0,Thu May 21 23:46:21 PDT 2009,goooooooooooooooooooooooood morning rise and shine everyone ,train
0,Fri May 22 00:16:57 PDT 2009,tweetdeck was being a douche a while ago but we're cool now ,train
0,Fri May 22 00:28:51 PDT 2009,No Boundaries - Kris Allen. I love that song. ,train
0,Fri May 22 00:51:06 PDT 2009,Is chilling with @wolfhudson in his room ,train
0,Fri May 22 00:53:05 PDT 2009,Fishing sharks at #Runescape ,train
0,Fri May 22 01:25:04 PDT 2009,"cheers guy! have a good weekend, i know i will  gotta go back  to school now, grrr.  chat sooon",train
0,Fri May 22 02:37:45 PDT 2009,"Great catching up with the guys but feels like a Take That reunion: we're all a lot older,fatter and slower than the 'good old days' ",train
0,Fri May 22 02:47:23 PDT 2009,@clarasdiary Sara won! Awesome right??? I'm so glad!  she's beautiful!!! ,train
0,Fri May 22 02:47:34 PDT 2009,"@ladybug8320 yes things fantastic in my part of the world, how about yours   nice to hear from you",train
0,Fri May 22 02:49:36 PDT 2009,"If I am made surplus, they have to find me a place at another school. Fingers are crossed it won't happen, I enjoy my walk to school ",train
0,Fri May 22 03:01:04 PDT 2009,"@Reemski Wow, that is some memory! Yes, it was a while, actually 12 years ago! Bless ol' Mexico, what naughty fun that was ",train
0,Fri May 22 03:15:36 PDT 2009,"&quot;but somewhere we went wrong....&quot; demi, dont forget, still listening to her beautiful music  highly recommend it!!!",train
0,Fri May 22 03:33:47 PDT 2009,"@JohnLloydTaylor THANK U FOR BEING SO SIMPATHYC  we are gonna met us the whole weekend. premiere, rio's &amp; sao paulo's concert and hotel SP",train
0,Fri May 22 03:37:55 PDT 2009,@sanmar1 Thanks 4 the follow! ,train
0,Fri May 22 04:31:56 PDT 2009,"@shaundiviney check out my background, i took it at the princess ball  u look cool haha",train
0,Fri May 22 05:10:33 PDT 2009,Just woke up. Time to own up some TF2 ,train
0,Fri May 22 06:41:34 PDT 2009,"My first ever #FollowFriday - @cody_jensen - because if i was getting married, and he lived in PA, I'd hire him to take our pictures ",train
0,Fri May 22 06:43:30 PDT 2009,Spinning records in Paris tonight! http://bit.ly/xUPYd  Come say hi! It's free! ,train
0,Fri May 22 07:07:44 PDT 2009,@mooshmedia I'd say that calls for alot more than one drink ,train
0,Fri May 22 07:39:45 PDT 2009,"confession nr.2: I'm excited about the new Twilight movie, New Moon, the twilight saga are great books ",train
0,Fri May 22 07:44:01 PDT 2009,Wow oral comm wasn't that bad today Too bad i still don't have any research for my debate ,train
0,Fri May 22 07:58:15 PDT 2009,Did you know they call gulf shores the redneck riviera   rightfully so!,train
0,Fri May 22 08:20:29 PDT 2009,"@doit2it http://twitpic.com/5n6bj - you'd be so proud of me, by the way. I put lettuce, mayo, and ketchup on my burgers now ",train
0,Fri May 22 08:28:23 PDT 2009,"@StoneZoneShow @MarIaSinger @HippyCo @OneLuvGurl @stoneywayne @knotby9  #followfriday these awesome twits.  if i like them, you will too!",train
0,Tue May 26 21:17:00 PDT 2009,Oh how I've missed my camp friends ,train
0,Tue May 26 21:17:12 PDT 2009,@williamramos Lets Go!...I Like Museums. ,train
0,Tue May 26 22:37:45 PDT 2009,@maxvoltar it'd be interesting to see a bit of your design process as well. Crowdsourcing ftw ,train
0,Tue May 26 22:55:37 PDT 2009,Just come back from my girlfriend house ,train
0,Wed May 27 07:23:15 PDT 2009,I am getting married in 30 days! Shout out to @AdamLehman who will live with me for the rest of his life ,train
0,Wed May 27 07:23:19 PDT 2009,@Marawitch Only if I can serve it in a tiny skull ,train
0,Thu May 28 20:54:44 PDT 2009,&quot;WHALING ENDS TODAY&quot;  &lt;&lt;i can't wait for whale wars...June 5th! ,train
0,Thu May 28 20:58:26 PDT 2009,Funtimes at Prom ,train
0,Thu May 28 21:14:31 PDT 2009,@nickonken spells becuase as two words! unique space positioning ,train
0,Thu May 28 21:20:19 PDT 2009,"deeply dreaming....will i see you there?  sweet dreams, all!",train
0,Thu May 28 21:44:25 PDT 2009,@daOOOchild LMFAO. your tweets make me crack up! ,train
0,Thu May 28 22:02:50 PDT 2009,"it's you and me forever, it's you and me right now (this song has been stuck in my head for dayssss) btw tonight was so fun  tacky rocksss",train
0,Thu May 28 22:04:28 PDT 2009,"@ryanseacrest tune in to Univision, seriuosly Mujeres Asesinas is the Bomb! Crazy!!!  I will tune in in am. @ 102 7 ",train
0,Thu May 28 22:24:45 PDT 2009,Google Wave introduction video reminds me &quot;Extreme GUI makeover&quot; taken to the extreme...  http://tinyurl.com/l5c5tc,train
0,Thu May 28 22:42:30 PDT 2009,@sierracanon chilnualna falls out of wawona. Something I've wanted to do early-season for a while now. Just remembered it this morning. ,train
0,Thu May 28 23:02:43 PDT 2009,"*SINGS* Thank god it's friiiiiday!!! Woop dee woop end of the week, brilliant weather right now looks as though it will be a great day ",train
0,Thu May 28 23:11:06 PDT 2009,WATCHING BRIDE WARS!  Who has seen it?,train
0,Thu May 28 23:42:50 PDT 2009,@sarahmaeblogs cool  will work on it and send you the link once its up ,train
0,Fri May 29 01:13:46 PDT 2009,Going On The London Eye Today  Wooooo Going To Take Lots Of Pictures So Add Me On Facebook To See Them When I Tweet That I'm Back Okay. ,train
0,Fri May 29 01:21:43 PDT 2009,@HelenHRSC Great! Let us know what you think ,train
0,Fri May 29 02:42:54 PDT 2009,Wow. the mass effect 2 e3 teaser is short but nothing short of awesome ,train
0,Fri May 29 08:38:26 PDT 2009,@Itxi_Itx Those moments are great things to treasure ,train
0,Fri May 29 09:12:23 PDT 2009,@jonesette you friday followed me...lol how sweet ,train
0,Fri May 29 10:22:57 PDT 2009,Also... I'm completely off my face! ,train
0,Fri May 29 11:29:21 PDT 2009,"@Greg0692 - ehhh... great insight, massive trauma... what's the difference?  ",train
0,Fri May 29 11:35:30 PDT 2009,"@hannnnnaaahh http://twitpic.com/66o56 - eeee it missed half of me message off! FUMING!!! haha, well i said  I love it",train
0,Fri May 29 12:05:39 PDT 2009,Is soo looking forward to BGT tonight and Wedding tomorrow  x,train
0,Fri May 29 12:42:21 PDT 2009,"@wordgrl Really? I like Dom, he's very personable.  So would you and Hub's ever consider moving to Arkansas?",train
0,Fri May 29 12:47:46 PDT 2009,"@ThisStarChild some of us are meeting up for some cake, a drink and a chat  your welcome but you'll have to drive up for it ;-)",train
0,Fri May 29 13:03:45 PDT 2009,@lilyroseallen lily!!!! That's terrible!!  lol,train
0,Fri May 29 13:59:30 PDT 2009,"@freshypanda Thanks, I could always use a good laugh from you ",train
0,Fri May 29 14:10:24 PDT 2009,Two thumbs up   Susie Orman http://webfl.at/9d64pb,train
0,Fri May 29 14:28:39 PDT 2009,"@jennyjardine AW! o-kayy nope one fine day still   and with ainslie , boredd tbh  &lt;3",train
0,Fri May 29 14:42:53 PDT 2009,@NicolaMandy id like to hear that ,train
0,Fri May 29 15:19:58 PDT 2009,hey guys busy day ahead of me....... going to see UP than going out to dinner.. hahah ,train
0,Fri May 29 15:48:17 PDT 2009,Epic was so much fun!  like soooo coool! Im going to westcity with Luciane todayyy! Should be fun! Yay for long weekends!,train
0,Fri May 29 15:54:20 PDT 2009,@atraiocatharsis mall? ,train
0,Fri May 29 16:02:25 PDT 2009,Text me ,train
0,Fri May 29 16:04:20 PDT 2009,i would vote labour orrr the socialist party  please don't say you would voted the dreaded tories?,train
0,Fri May 29 16:04:38 PDT 2009,@ShropshirePixie yes pimms and lemonade all round  the other pictures on flickr then eh?,train
0,Fri May 29 16:34:36 PDT 2009,@ericgrant i know - i don't have the patience to follow them or respond to them right now... glad you are here to take care of that! ,train
0,Fri May 29 16:46:53 PDT 2009,"@LennyKravitz hope to make you laugh again, in the future. I like to see people smile. ",train
0,Fri May 29 16:46:56 PDT 2009,This cute girl came to my work today.  oh Stacy.,train
0,Fri May 29 17:00:49 PDT 2009,"Dinner with @Jenul, Emily and Tom at Lazy Boy Saloon in White Plains. Signed our lease today! Can't wait 'til summer! ",train
0,Fri May 29 17:39:13 PDT 2009,@AriaaJaeger Thank You!! ,train
0,Fri May 29 17:59:19 PDT 2009,@beechhay yeah babe...I'll email you quotes. ,train
0,Fri May 29 18:03:24 PDT 2009,Cute paintball boy is cute ,train
0,Fri May 29 18:35:42 PDT 2009,@sandyrockx glad you liked it mama ,train
0,Fri May 29 19:00:10 PDT 2009,@hotforwords That's why you're supposed to have a driver ,train
0,Fri May 29 19:41:03 PDT 2009,"@ColorblindFish Can you tell @mandyva that the show in Holmdel is a must attend for her, I think she needs extra convincing! ",train
0,Fri May 29 20:23:23 PDT 2009,I can believe it just GRADUATED! Its unreal  but Im sad its all over...,train
0,Fri May 29 20:27:23 PDT 2009,@AntBoogieWorld: Like? more like love it! wish i could move like that ,train
0,Fri May 29 20:35:14 PDT 2009,"@MiriamETucker Uh oh, do cat's giggle? Hmmm. I forgot which account I was using  Guess that means time to get some sleep!",train
0,Fri May 29 21:55:47 PDT 2009,@scentsational girl! You know I don't really care about the Nuggets.  Cheering for anybody that plays the Lakers ,train
0,Fri May 29 22:00:13 PDT 2009,Im on a boat mutha fucka ,train
0,Fri May 29 22:12:08 PDT 2009,@monkeybot I saw that! I was quite surprised after he killed Mav online!  Well done!,train
0,Fri May 29 22:44:21 PDT 2009,Just made $50 wohoo! i knew lakers had it hahaa ,train
0,Fri May 29 23:12:13 PDT 2009,@loveyea Good night girl. Thanks for tweeting with me. ,train
0,Sat May 30 00:10:47 PDT 2009,just won tix to grey gardens at PCS!    I never win anything!!,train
0,Sat May 30 00:33:06 PDT 2009,I love you  (via #zenjar ),train
0,Sat May 30 00:37:03 PDT 2009,@kristenstewart9 Hey do you ever reply when people respond to you on here? Just curious. ,train
0,Sat May 30 00:42:57 PDT 2009,"I love you jenny and @yesicah  no one is fucking with me , my sister doesn't allow it LOL",train
0,Sat May 30 00:54:46 PDT 2009,@alexderossi hehehehe thank you po!! ,train
0,Sat May 30 01:30:57 PDT 2009,watching House ,train
0,Sat May 30 02:03:16 PDT 2009,@NatashaMuse I liked your set at Pirate Cat tonight -- watched on Ustream. @nthmost needs to make sure the mic feeds to the computer. ,train
0,Sat May 30 02:08:45 PDT 2009,"@mcurie sadly, no! i am trying hard to get a summary on them. In some countries u need to register, in some u dont  (india and US u hav to",train
0,Sat May 30 02:31:20 PDT 2009,@BrandyWandLover oh okay awesome as-do u like the Backstreet Boys??? ,train
